"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.993333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",0.993333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.986666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.993333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.993333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.986666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.986666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.993333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.993333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.976666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.976666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.996666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.993333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.993333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
